Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure (In Months),Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,Distance from Home Missing,Company Tenure (In Months) Missing,Early Start Flag,Tenure Definition Review,Income IQR Flag,Left
38590,59,Female,29,Technology,9151,Good,Medium,Average,4,No,85.0,Bachelor's Degree,Single,3,Mid,Large,63.0,Yes,No,No,Good,Low,Stayed,False,False,False,True,False,0
19866,19,Female,6,Healthcare,9990,Excellent,Very High,Average,1,No,11.0,Associate Degree,Divorced,0,Mid,Small,56.0,No,No,No,Good,Low,Stayed,False,False,True,True,False,0
54281,19,Male,1,Media,6043,Good,Low,High,3,No,1.0,Associate Degree,Single,2,Entry,Medium,38.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
20088,50,Female,12,Technology,9394,Fair,Very High,Average,0,No,72.0,Associate Degree,Married,1,Entry,Medium,70.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
4107,26,Male,5,Healthcare,8313,Fair,High,High,0,Yes,32.0,Associate Degree,Married,2,Entry,Small,39.0,No,No,Yes,Fair,High,Stayed,False,False,False,True,False,0
31804,37,Female,2,Healthcare,7735,Excellent,Very High,Average,1,Yes,84.0,Bachelor's Degree,Single,4,Senior,Small,73.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
46365,48,Female,21,Healthcare,8655,Fair,Medium,Average,1,No,55.0,Master's Degree,Married,0,Entry,Small,31.0,No,No,Yes,Fair,Medium,Left,False,False,False,True,False,1
8142,45,Male,14,Education,6384,Good,Medium,Average,1,No,26.0,Master's Degree,Divorced,1,Mid,Large,64.0,No,No,Yes,Good,High,Stayed,False,False,False,True,False,0
59458,53,Female,27,Healthcare,7166,Fair,High,Average,0,Yes,21.0,Associate Degree,Divorced,1,Entry,Medium,77.0,No,No,Yes,Poor,Low,Stayed,False,False,False,True,False,0
48887,24,Male,2,Technology,8456,Fair,Very High,Average,2,Yes,11.0,High School,Divorced,4,Entry,Medium,68.0,Yes,No,No,Good,Medium,Left,False,False,False,True,False,1
62286,31,Male,9,Technology,8409,Excellent,Medium,Average,1,Yes,6.0,Master's Degree,Married,2,Entry,Medium,61.0,Yes,No,No,Poor,Low,Stayed,False,False,False,True,False,0
13305,29,Male,21,Technology,8939,Good,Medium,Average,0,No,69.0,Bachelor's Degree,Single,0,Mid,Large,22.0,No,No,Yes,Excellent,Low,Left,False,False,True,True,False,1
48591,24,Male,9,Technology,10205,Poor,Low,High,0,Yes,13.0,Associate Degree,Divorced,1,Entry,Small,29.0,No,No,No,Excellent,Medium,Left,False,False,False,True,False,1
70750,37,Female,21,Technology,8336,Fair,High,Below Average,2,No,62.0,Associate Degree,Single,4,Mid,Medium,63.0,No,No,Yes,Fair,Medium,Left,False,False,False,True,False,1
15653,27,Male,19,Healthcare,7943,Fair,Low,Average,1,No,88.0,Master's Degree,Divorced,1,Senior,Large,33.0,No,No,No,Poor,Medium,Left,False,False,True,True,False,1
47294,36,Female,7,Healthcare,7147,Fair,Medium,Average,0,No,13.0,Bachelor's Degree,Single,1,Entry,Small,71.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
7873,43,Female,26,Media,6191,Fair,High,Average,0,Yes,31.0,Associate Degree,Married,1,Entry,Medium,63.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
3161,21,Female,8,Finance,8996,Fair,Very High,Below Average,3,Yes,15.0,Bachelor's Degree,Married,1,Entry,Small,17.0,Yes,No,No,Good,Low,Stayed,False,False,True,True,False,0
54097,45,Male,11,Technology,9139,Poor,High,High,0,No,14.0,High School,Married,0,Entry,Small,83.0,No,No,No,Excellent,High,Stayed,False,False,False,True,False,0
40375,46,Male,12,Education,5369,Good,Very High,Average,2,No,1.0,Master's Degree,Married,4,Entry,Small,77.0,Yes,No,No,Fair,Low,Stayed,False,False,False,True,False,0
9420,19,Male,9,Finance,10116,Excellent,High,High,0,No,39.0,Associate Degree,Divorced,0,Entry,Medium,46.0,No,No,No,Excellent,Medium,Stayed,False,False,True,True,False,0
12508,48,Male,28,Healthcare,9358,Excellent,Very High,Below Average,3,No,76.0,Master's Degree,Single,4,Senior,Large,102.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
6681,29,Female,5,Education,4808,Poor,Medium,Average,2,No,74.0,Master's Degree,Married,2,Entry,Medium,38.0,No,Yes,No,Good,Medium,Left,False,False,False,True,False,1
46129,55,Female,18,Media,5784,Fair,Medium,High,0,No,27.0,High School,Married,1,Senior,Small,83.0,No,Yes,No,Good,Medium,Stayed,False,False,False,True,False,0
72924,55,Female,34,Healthcare,9062,Good,Medium,Average,1,No,28.0,Master's Degree,Divorced,1,Mid,Medium,91.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
38227,58,Female,33,Technology,9516,Fair,Very High,Average,2,No,17.0,Associate Degree,Single,3,Mid,Medium,44.0,No,No,No,Fair,Very High,Left,False,False,False,True,False,1
21215,51,Female,14,Media,6223,Poor,High,Average,0,No,19.0,Bachelor's Degree,Divorced,0,Mid,Large,76.0,Yes,No,Yes,Fair,Low,Left,False,False,False,True,False,1
19345,30,Male,10,Technology,7182,Fair,Very High,Average,1,Yes,85.0,Associate Degree,Married,2,Mid,Medium,77.0,No,No,Yes,Poor,Medium,Left,False,False,False,True,False,1
47889,36,Male,20,Education,3845,Good,High,Average,2,No,36.0,Associate Degree,Single,4,Entry,Medium,86.0,Yes,No,No,Fair,Low,Stayed,False,False,False,True,False,0
13850,53,Male,41,Healthcare,9649,Excellent,Medium,Low,1,Yes,42.0,Bachelor's Degree,Married,5,Mid,Medium,81.0,No,No,No,Poor,Low,Stayed,False,False,True,True,False,0
71054,38,Male,5,Technology,9304,Good,High,High,1,No,28.0,Master's Degree,Married,0,Mid,Medium,72.0,No,No,Yes,Good,Low,Stayed,False,False,False,False,False,0
9976,49,Male,5,Education,4203,Good,High,Average,3,No,58.0,Bachelor's Degree,Married,3,Entry,Large,15.0,No,No,No,Good,High,Left,False,False,False,True,False,1
69939,59,Male,8,Media,6831,Fair,High,Below Average,0,No,22.0,High School,Single,1,Senior,Small,29.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
48716,46,Male,37,Education,3856,Excellent,Very High,Average,0,No,2.0,High School,Married,1,Senior,Small,114.0,No,No,No,Good,High,Stayed,False,False,True,True,False,0
72315,57,Male,13,Healthcare,8068,Good,High,Low,0,No,57.0,Master's Degree,Married,4,Mid,Small,24.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
74437,29,Male,6,Education,4830,Good,Medium,High,0,No,76.0,High School,Married,3,Mid,Medium,59.0,No,No,Yes,Good,Low,Left,False,False,False,True,False,1
8112,41,Male,19,Technology,8779,Poor,Very High,High,0,No,20.0,High School,Single,4,Mid,Large,91.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
4429,55,Female,29,Technology,7320,Good,High,Average,0,No,69.0,Master's Degree,Single,0,Entry,Small,48.0,Yes,No,No,Good,Low,Left,False,False,False,True,False,1
34202,48,Male,14,Education,4751,Fair,High,Average,2,No,35.0,Master's Degree,Married,1,Mid,Large,45.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
43822,30,Female,19,Technology,8425,Fair,High,High,0,No,44.0,Associate Degree,Divorced,0,Entry,Medium,83.0,No,No,No,Poor,High,Left,False,False,True,True,False,1
5759,36,Male,25,Technology,8224,Fair,High,Average,0,No,50.0,High School,Married,3,Senior,Medium,86.0,No,No,No,Fair,Low,Stayed,False,False,True,True,False,0
42259,19,Female,2,Finance,9700,Fair,High,Average,0,No,89.0,Bachelor's Degree,Married,2,Mid,Large,25.0,No,No,No,Good,Medium,Left,False,False,False,False,False,1
28869,28,Male,11,Media,5880,Good,High,Below Average,2,No,61.0,High School,Single,0,Entry,Large,43.0,No,No,No,Good,High,Left,False,False,False,True,False,1
66052,53,Female,5,Technology,9663,Excellent,High,Average,0,Yes,12.0,Associate Degree,Married,2,Entry,Large,61.0,Yes,No,Yes,Good,Very High,Stayed,False,False,False,False,False,0
2833,34,Male,21,Technology,8320,Fair,Medium,Below Average,0,No,94.0,Bachelor's Degree,Married,6,Entry,Medium,70.0,No,No,No,Fair,Low,Left,False,False,True,True,False,1
10866,54,Male,9,Education,5069,Fair,High,Average,0,No,60.0,Bachelor's Degree,Married,3,Entry,Small,33.0,No,No,No,Excellent,Low,Left,False,False,False,True,False,1
28302,48,Male,3,Technology,6760,Good,Very High,Average,0,No,63.0,Bachelor's Degree,Married,0,Mid,Medium,10.0,Yes,No,No,Excellent,Low,Left,False,False,False,True,False,1
4358,57,Male,3,Healthcare,7504,Excellent,Very High,Average,2,Yes,41.0,High School,Married,2,Entry,Medium,40.0,No,No,Yes,Good,Low,Left,False,False,False,False,False,1
2880,53,Female,10,Healthcare,6457,Fair,High,High,0,Yes,41.0,Associate Degree,Married,4,Mid,Small,52.0,No,No,No,Poor,Medium,Stayed,False,False,False,True,False,0
43598,42,Male,2,Healthcare,8046,Fair,Very High,Average,0,No,9.0,PhD,Single,2,Entry,Large,47.0,No,No,No,Excellent,Very High,Left,False,False,False,True,False,1
66462,27,Female,5,Finance,9780,Fair,High,Average,1,No,66.0,Associate Degree,Married,3,Mid,Small,10.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
22645,57,Female,11,Education,4772,Good,High,Average,3,No,92.0,Associate Degree,Single,2,Senior,Small,22.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
66229,48,Male,34,Healthcare,6899,Fair,High,Average,1,No,80.0,Bachelor's Degree,Single,1,Mid,Medium,83.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
70709,37,Male,11,Finance,11690,Good,High,Average,0,Yes,47.0,Associate Degree,Single,2,Entry,Medium,86.0,No,No,No,Poor,High,Stayed,False,False,False,True,False,0
57052,36,Female,12,Media,4943,Excellent,Very High,Average,1,No,54.0,PhD,Married,1,Senior,Medium,32.0,No,No,No,Poor,Medium,Stayed,False,False,False,True,False,0
44231,40,Female,4,Healthcare,6885,Poor,High,Low,4,No,25.0,Bachelor's Degree,Single,3,Senior,Medium,27.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
30969,53,Male,2,Finance,6871,Fair,High,Average,0,No,57.0,Master's Degree,Married,1,Senior,Medium,15.0,No,No,No,Poor,Medium,Stayed,False,False,False,False,False,0
69199,28,Female,5,Education,4554,Good,Very High,High,2,No,97.0,High School,Married,0,Entry,Small,25.0,No,No,Yes,Good,Low,Stayed,False,False,False,True,False,0
1905,48,Female,2,Media,6400,Excellent,Medium,Average,1,No,45.0,Master's Degree,Divorced,3,Entry,Medium,36.0,No,No,Yes,Good,Low,Left,False,False,False,False,False,1
11636,55,Male,15,Healthcare,8582,Poor,High,Below Average,1,No,4.0,Bachelor's Degree,Married,0,Entry,Medium,76.0,No,No,No,Fair,Medium,Stayed,False,False,False,True,False,0
32750,27,Female,13,Education,4871,Good,Very High,Average,0,Yes,75.0,Associate Degree,Divorced,0,Mid,Large,14.0,No,No,No,Good,High,Left,False,False,False,True,False,1
17582,38,Male,3,Education,4525,Good,Medium,Low,1,No,96.0,Bachelor's Degree,Married,1,Entry,Medium,69.0,No,No,No,Poor,High,Left,False,False,False,True,False,1
25335,48,Male,20,Healthcare,8554,Good,Very High,Average,2,No,81.0,Bachelor's Degree,Married,5,Mid,Small,26.0,No,No,No,Good,Very High,Stayed,False,False,False,True,False,0
7770,23,Female,11,Finance,10008,Excellent,High,Average,1,No,21.0,Associate Degree,Married,1,Senior,Medium,12.0,No,No,No,Poor,Low,Stayed,False,False,True,True,False,0
63700,58,Female,21,Finance,6797,Poor,Very High,Average,0,Yes,92.0,Bachelor's Degree,Divorced,0,Entry,Medium,65.0,No,No,Yes,Good,High,Left,False,False,False,True,False,1
69564,33,Male,5,Education,4273,Fair,High,Below Average,1,Yes,96.0,Associate Degree,Married,0,Mid,Small,74.0,No,No,Yes,Excellent,Low,Left,False,False,False,True,False,1
45121,39,Female,1,Education,3546,Good,Very High,Average,0,No,90.0,High School,Single,4,Entry,Small,22.0,No,No,Yes,Fair,Medium,Left,False,False,False,False,False,1
48637,21,Male,5,Media,6214,Poor,Low,Average,3,No,30.0,Master's Degree,Married,0,Mid,Medium,36.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
19853,43,Female,11,Media,6094,Fair,High,Average,0,No,85.0,Bachelor's Degree,Married,4,Entry,Medium,79.0,No,No,No,Poor,Medium,Left,False,False,False,True,False,1
13354,22,Female,12,Healthcare,9084,Excellent,Low,Average,0,No,15.0,Bachelor's Degree,Married,1,Senior,Small,66.0,No,No,No,Good,Low,Stayed,False,False,True,True,False,0
54167,25,Male,12,Education,5692,Poor,Low,Average,0,No,96.0,Master's Degree,Married,2,Senior,Medium,15.0,No,No,Yes,Poor,Low,Left,False,False,True,True,False,1
71689,40,Female,20,Healthcare,7726,Fair,High,Average,0,Yes,30.0,Bachelor's Degree,Married,1,Senior,Small,70.0,Yes,No,No,Good,High,Stayed,False,False,False,True,False,0
36676,19,Female,4,Healthcare,6199,Good,High,High,0,No,82.0,High School,Single,2,Entry,Small,32.0,No,No,No,Excellent,Low,Left,False,False,False,True,False,1
41305,36,Male,3,Education,4030,Poor,Very High,Average,3,No,38.0,Associate Degree,Single,1,Mid,Small,81.0,No,No,No,Fair,High,Left,False,False,False,True,False,1
42299,22,Female,1,Media,6403,Excellent,Very High,Average,0,Yes,72.0,PhD,Single,4,Senior,Medium,33.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
64403,52,Male,28,Education,4613,Fair,High,Average,0,Yes,76.0,Associate Degree,Single,2,Mid,Medium,104.0,No,No,No,Fair,Very High,Left,False,False,False,True,False,1
18557,19,Female,3,Healthcare,8978,Fair,Very High,High,2,Yes,78.0,Bachelor's Degree,Divorced,6,Entry,Medium,58.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
25210,48,Female,19,Media,5414,Good,Low,Average,2,Yes,13.0,Associate Degree,Married,0,Entry,Large,33.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
32689,56,Male,10,Finance,7200,Excellent,High,Average,4,No,18.0,High School,Single,0,Mid,Small,23.0,No,No,No,Good,Low,Stayed,False,False,False,True,False,0
8484,45,Female,7,Healthcare,8264,Excellent,High,Below Average,3,No,26.0,Associate Degree,Divorced,3,Entry,Small,29.0,No,No,No,Fair,Medium,Stayed,False,False,False,True,False,0
68233,23,Male,14,Healthcare,6587,Fair,High,High,2,No,76.0,Bachelor's Degree,Married,2,Senior,Large,72.0,Yes,No,No,Poor,Medium,Stayed,False,False,True,True,False,0
33563,39,Male,20,Technology,9224,Poor,Very High,Average,0,Yes,13.0,Associate Degree,Divorced,5,Mid,Small,92.0,Yes,No,No,Good,Very High,Stayed,False,False,False,True,False,0
17567,19,Female,11,Education,4256,Fair,High,Average,2,No,58.0,Bachelor's Degree,Divorced,1,Senior,Small,49.0,No,No,No,Good,Low,Left,False,False,True,True,False,1
27774,19,Female,9,Healthcare,7699,Fair,High,Average,0,Yes,77.0,Master's Degree,Married,1,Entry,Small,87.0,No,No,No,Poor,Low,Left,False,False,True,True,False,1
59395,27,Male,8,Technology,10024,Excellent,High,Average,0,Yes,18.0,Associate Degree,Married,1,Entry,Small,71.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
122,31,Male,9,Healthcare,7233,Fair,Medium,Average,0,No,36.0,Bachelor's Degree,Married,1,Entry,Medium,39.0,No,No,No,Fair,Medium,Left,False,False,False,True,False,1
17711,55,Male,46,Technology,8427,Poor,High,Average,0,No,77.0,Associate Degree,Divorced,0,Entry,Small,82.0,No,No,No,Poor,Low,Left,False,False,True,True,False,1
7419,27,Female,6,Technology,10010,Fair,High,High,0,Yes,90.0,Bachelor's Degree,Married,3,Entry,Medium,14.0,Yes,Yes,No,Fair,Low,Left,False,False,False,True,False,1
16004,22,Female,7,Media,6539,Fair,High,Below Average,0,No,30.0,Bachelor's Degree,Single,4,Senior,Medium,52.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
30753,24,Female,10,Finance,9228,Excellent,Very High,Average,1,No,11.0,Master's Degree,Single,3,Mid,Medium,79.0,No,No,No,Good,High,Left,False,False,False,True,False,1
53170,30,Female,13,Technology,11601,Excellent,High,Average,2,Yes,46.0,Master's Degree,Single,0,Entry,Medium,53.0,Yes,No,No,Good,High,Left,False,False,False,True,False,1
33732,30,Female,20,Finance,9519,Fair,High,Average,0,Yes,41.0,Bachelor's Degree,Single,1,Entry,Medium,73.0,No,No,No,Excellent,Medium,Left,False,False,True,True,False,1
33389,35,Male,1,Education,4179,Poor,High,High,1,No,55.0,Bachelor's Degree,Married,0,Entry,Large,41.0,No,No,No,Fair,Medium,Left,False,False,False,True,False,1
19455,36,Female,9,Technology,8822,Fair,Low,Below Average,1,No,25.0,PhD,Married,0,Senior,Medium,87.0,Yes,No,No,Fair,High,Stayed,False,False,False,True,False,0
65772,42,Female,15,Education,5227,Fair,High,Average,0,No,22.0,High School,Married,2,Mid,Small,23.0,No,No,No,Fair,Medium,Left,False,False,False,True,False,1
2848,56,Male,31,Finance,9818,Fair,High,Average,3,No,73.0,Bachelor's Degree,Married,3,Mid,Medium,58.0,No,No,No,Poor,Medium,Stayed,False,False,False,True,False,0
1148,33,Female,4,Finance,9909,Fair,High,Below Average,1,No,91.0,Bachelor's Degree,Married,0,Entry,Medium,61.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
37639,35,Female,4,Media,5544,Fair,Very High,High,0,No,98.0,Master's Degree,Single,0,Mid,Small,83.0,No,No,No,Fair,Low,Left,False,False,False,True,False,1
59272,27,Female,12,Finance,11419,Excellent,Very High,Average,2,No,40.0,High School,Single,2,Entry,Small,79.0,No,No,No,Good,Medium,Left,False,False,False,True,False,1
62799,34,Male,1,Education,4208,Excellent,High,High,0,No,98.0,Associate Degree,Married,3,Mid,Medium,37.0,No,No,No,Good,Medium,Stayed,False,False,False,True,False,0
67487,35,Male,13,Education,4582,Fair,Very High,Average,0,No,77.0,Associate Degree,Single,1,Entry,Medium,72.0,Yes,No,No,Excellent,Medium,Left,False,False,False,True,False,1
59254,59,Female,10,Finance,8441,Poor,Medium,Average,1,Yes,68.0,Associate Degree,Divorced,0,Senior,Small,81.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
57745,55,Male,4,Healthcare,8040,Fair,Very High,Average,0,No,23.0,Master's Degree,Married,4,Entry,Medium,13.0,No,No,No,Fair,Low,Stayed,False,False,False,True,False,0
6890,50,Male,22,Education,4350,Excellent,High,High,0,Yes,67.0,Bachelor's Degree,Married,2,Mid,Small,76.0,No,No,No,Fair,Medium,Stayed,False,False,False,True,False,0
73471,26,Female,18,Media,6276,Fair,High,Low,0,Yes,72.0,Master's Degree,Single,2,Entry,Large,53.0,No,No,No,Excellent,High,Left,False,False,True,True,False,1
1252,41,Male,28,Healthcare,5262,Fair,High,Average,2,No,88.0,Associate Degree,Married,2,Entry,Medium,97.0,No,No,Yes,Poor,Low,Left,False,False,True,True,False,1
61144,46,Female,12,Finance,6461,Excellent,Medium,High,2,No,66.0,Associate Degree,Single,1,Entry,Small,75.0,No,No,No,Fair,Medium,Left,False,False,False,True,False,1
61680,25,Male,15,Healthcare,8790,Poor,High,Below Average,0,Yes,49.0,Master's Degree,Married,1,Senior,Large,88.0,No,No,Yes,Good,Medium,Stayed,False,False,True,True,False,0
47185,41,Male,18,Healthcare,8738,Poor,High,Average,2,Yes,64.0,Master's Degree,Married,1,Mid,Medium,79.0,No,No,Yes,Good,Low,Left,False,False,False,True,False,1
64892,21,Male,8,Finance,10244,Good,High,Average,0,No,40.0,High School,Divorced,2,Mid,Medium,35.0,No,No,No,Poor,High,Left,False,False,True,True,False,1
72533,30,Male,13,Technology,9442,Good,Very High,High,0,No,22.0,Master's Degree,Married,2,Mid,Small,80.0,No,No,Yes,Good,Low,Left,False,False,False,True,False,1
63518,31,Female,16,Education,3759,Poor,High,Average,3,Yes,35.0,Associate Degree,Divorced,0,Mid,Small,67.0,No,No,No,Good,Low,Left,False,False,False,True,False,1
63315,31,Male,23,Healthcare,8071,Good,Medium,Average,2,No,10.0,Master's Degree,Married,0,Entry,Medium,35.0,No,No,Yes,Good,Medium,Stayed,False,False,True,True,False,0
13210,34,Male,5,Media,5922,Good,High,Average,1,No,71.0,Bachelor's Degree,Single,2,Mid,Medium,66.0,No,No,No,Poor,Low,Stayed,False,False,False,False,False,0
70959,54,Female,44,Technology,11784,Fair,Medium,Average,0,Yes,75.0,Bachelor's Degree,Married,1,Senior,Medium,53.0,No,No,No,Poor,Medium,Left,False,False,True,True,False,1
36249,48,Male,10,Technology,9330,Good,High,Average,0,No,1.0,Associate Degree,Single,2,Senior,Large,47.0,No,No,No,Poor,High,Stayed,False,False,False,True,False,0
60939,20,Female,8,Finance,9781,Poor,Very High,Average,1,Yes,37.0,Associate Degree,Married,1,Mid,Small,79.0,No,No,No,Good,Low,Left,False,False,True,True,False,1
72708,28,Female,6,Technology,8524,Excellent,Medium,Low,1,Yes,39.0,Bachelor's Degree,Married,0,Mid,Medium,73.0,No,No,No,Poor,Medium,Left,False,False,False,False,False,1
19362,23,Male,11,Media,5546,Good,Very High,Average,0,No,99.0,High School,Married,0,Entry,Large,22.0,No,No,No,Poor,Medium,Stayed,False,False,True,True,False,0
73749,26,Male,13,Healthcare,8566,Good,Low,Average,0,No,80.0,Associate Degree,Single,0,Entry,Small,64.0,Yes,No,Yes,Fair,Low,Stayed,False,False,True,True,False,0
31800,26,Male,7,Healthcare,8137,Excellent,Very High,Average,0,Yes,33.0,High School,Married,3,Senior,Medium,27.0,No,No,No,Poor,Low,Stayed,False,False,False,True,False,0
50929,39,Male,26,Media,5688,Poor,Very High,Average,0,Yes,46.0,High School,Married,0,Entry,Large,83.0,No,Yes,No,Poor,Low,Left,False,False,True,True,False,1
